Class,WRIST_X,WRIST_Y,WRIST_Z,THUMB_CMC_X,THUMB_CMC_Y,THUMB_CMC_Z,THUMB_MCP_X,THUMB_MCP_Y,THUMB_MCP_Z,THUMB_IP_X,THUMB_IP_Y,THUMB_IP_Z,THUMB_TIP_X,THUMB_TIP_Y,THUMB_TIP_Z,INDEX_FINGER_MCP_X,INDEX_FINGER_MCP_Y,INDEX_FINGER_MCP_Z,INDEX_FINGER_PIP_X,INDEX_FINGER_PIP_Y,INDEX_FINGER_PIP_Z,INDEX_FINGER_DIP_X,INDEX_FINGER_DIP_Y,INDEX_FINGER_DIP_Z,INDEX_FINGER_TIP_X,INDEX_FINGER_TIP_Y,INDEX_FINGER_TIP_Z,MIDDLE_FINGER_MCP_X,MIDDLE_FINGER_MCP_Y,MIDDLE_FINGER_MCP_Z,MIDDLE_FINGER_PIP_X,MIDDLE_FINGER_PIP_Y,MIDDLE_FINGER_PIP_Z,MIDDLE_FINGER_DIP_X,MIDDLE_FINGER_DIP_Y,MIDDLE_FINGER_DIP_Z,MIDDLE_FINGER_TIP_X,MIDDLE_FINGER_TIP_Y,MIDDLE_FINGER_TIP_Z,RING_FINGER_MCP_X,RING_FINGER_MCP_Y,RING_FINGER_MCP_Z,RING_FINGER_PIP_X,RING_FINGER_PIP_Y,RING_FINGER_PIP_Z,RING_FINGER_DIP_X,RING_FINGER_DIP_Y,RING_FINGER_DIP_Z,RING_FINGER_TIP_X,RING_FINGER_TIP_Y,RING_FINGER_TIP_Z,PINKY_MCP_X,PINKY_MCP_Y,PINKY_MCP_Z,PINKY_PIP_X,PINKY_PIP_Y,PINKY_PIP_Z,PINKY_DIP_X,PINKY_DIP_Y,PINKY_DIP_Z,PINKY_TIP_X,PINKY_TIP_Y,PINKY_TIP_Z
open,0.6265990734100342,0.816310703754425,-8.352621705398633e-09,0.5453342199325562,0.800041913986206,-0.060722216963768005,0.46917134523391724,0.7374398112297058,-0.11046211421489716,0.41578909754753113,0.6860222220420837,-0.15572725236415863,0.3565693497657776,0.661081850528717,-0.2052236944437027,0.5045627355575562,0.5967127680778503,-0.12369263172149658,0.4633486270904541,0.4886200428009033,-0.19027584791183472,0.44182658195495605,0.4162724018096924,-0.23874258995056152,0.42374759912490845,0.3509136438369751,-0.27476975321769714,0.5655328631401062,0.5724576711654663,-0.13167041540145874,0.554703414440155,0.44053441286087036,-0.19970925152301788,0.5477243065834045,0.3585961163043976,-0.25043928623199463,0.5402775406837463,0.28633227944374084,-0.2908618748188019,0.6260390281677246,0.5808508396148682,-0.14192907512187958,0.6332190036773682,0.46212637424468994,-0.20455513894557953,0.6359607577323914,0.3876884877681732,-0.24916689097881317,0.6328819990158081,0.3212417960166931,-0.2819337248802185,0.6835958957672119,0.6171724200248718,-0.15712858736515045,0.7142394781112671,0.5391321778297424,-0.20978407561779022,0.7298499941825867,0.49192681908607483,-0.24218299984931946,0.7379719018936157,0.44652724266052246,-0.2674902081489563
open,0.4877464473247528,0.8412625789642334,-1.0015823725950668e-08,0.40411245822906494,0.8475877642631531,-0.05156338959932327,0.3188629150390625,0.8177576661109924,-0.09430211782455444,0.25878652930259705,0.7814610004425049,-0.1343802958726883,0.2047676295042038,0.7656053304672241,-0.17774346470832825,0.3163105845451355,0.655122697353363,-0.0976717546582222,0.2407456338405609,0.5631189346313477,-0.15497983992099762,0.19787415862083435,0.502180278301239,-0.19579754769802094,0.16175703704357147,0.4473392367362976,-0.22675472497940063,0.3680143356323242,0.6040073037147522,-0.10774321109056473,0.31046271324157715,0.47384095191955566,-0.16573366522789001,0.27830278873443604,0.3870796263217926,-0.21030312776565552,0.2506469488143921,0.3116612434387207,-0.24631547927856445,0.4285835325717926,0.5858800411224365,-0.1209142655134201,0.4024081826210022,0.45714059472084045,-0.17647531628608704,0.3844761848449707,0.37400615215301514,-0.21936234831809998,0.36142006516456604,0.3007350265979767,-0.2506332993507385,0.49387550354003906,0.6009610295295715,-0.13859957456588745,0.5098240375518799,0.504845142364502,-0.18721933662891388,0.5173672437667847,0.4437931180000305,-0.21864989399909973,0.5174676179885864,0.3873223662376404,-0.24279245734214783
open,0.46520984172821045,0.7940441370010376,-1.8048169181383855e-08,0.3758232295513153,0.799683153629303,-0.04836541786789894,0.2908201217651367,0.7699280977249146,-0.09709321707487106,0.2314155399799347,0.7329505085945129,-0.1447727084159851,0.17635880410671234,0.7099684476852417,-0.19579368829727173,0.28185397386550903,0.60084468126297,-0.11031373590230942,0.2005653828382492,0.5007721185684204,-0.17436347901821136,0.1505616456270218,0.4351048171520233,-0.21995492279529572,0.1095898449420929,0.37564897537231445,-0.2555502951145172,0.33628299832344055,0.552634596824646,-0.12790893018245697,0.27705371379852295,0.41390490531921387,-0.19524222612380981,0.23895007371902466,0.3265255391597748,-0.24339015781879425,0.20770761370658875,0.2503701150417328,-0.28225722908973694,0.39865291118621826,0.5412994027137756,-0.14749804139137268,0.36923274397850037,0.40288954973220825,-0.21091940999031067,0.3503921329975128,0.3163538873195648,-0.2542104721069336,0.32848984003067017,0.2364826798439026,-0.28613463044166565,0.467070996761322,0.5642728805541992,-0.1710001528263092,0.4805726706981659,0.45722609758377075,-0.22611543536186218,0.4882725477218628,0.38978111743927,-0.25805410742759705,0.4906173348426819,0.32586562633514404,-0.28274044394493103
open,0.5026331543922424,0.7028391361236572,-1.3020402533925335e-08,0.4114260971546173,0.6899807453155518,-0.06546522676944733,0.32744476199150085,0.6270056962966919,-0.12076704949140549,0.27372071146965027,0.5623433589935303,-0.17091520130634308,0.22106289863586426,0.5174074769020081,-0.22520940005779266,0.35623642802238464,0.4554356038570404,-0.13721264898777008,0.2947072982788086,0.3262392282485962,-0.20940007269382477,0.2605791985988617,0.24510514736175537,-0.259276807308197,0.23248404264450073,0.1737706959247589,-0.2978278398513794,0.42410552501678467,0.42598602175712585,-0.14774909615516663,0.3967205584049225,0.26552218198776245,-0.22294051945209503,0.38032102584838867,0.166520893573761,-0.27665942907333374,0.3651464283466339,0.0791068971157074,-0.31999313831329346,0.4911208152770996,0.4383634924888611,-0.16071736812591553,0.49917569756507874,0.2950855791568756,-0.23490208387374878,0.501956045627594,0.19990983605384827,-0.28731581568717957,0.4949239492416382,0.11138486862182617,-0.324788361787796,0.5533137321472168,0.49094170331954956,-0.17822125554084778,0.5964730978012085,0.4074515998363495,-0.2434179186820984,0.6221567392349243,0.362710177898407,-0.2814900577068329,0.6369234323501587,0.32001984119415283,-0.30987557768821716
open,0.5435384511947632,0.8042783141136169,-3.647978363829907e-09,0.45283839106559753,0.7840531468391418,-0.0540555901825428,0.3752623498439789,0.7158297896385193,-0.11047167330980301,0.32895636558532715,0.6496598720550537,-0.16303209960460663,0.27737462520599365,0.5898228287696838,-0.21950076520442963,0.405690461397171,0.5831078290939331,-0.15085870027542114,0.3548480272293091,0.4497290253639221,-0.22865533828735352,0.32977527379989624,0.366873174905777,-0.2803448438644409,0.3097879886627197,0.29503628611564636,-0.3208146393299103,0.4688180983066559,0.5726256966590881,-0.16876912117004395,0.45582708716392517,0.41506755352020264,-0.25430577993392944,0.4511827528476715,0.3149316906929016,-0.30950242280960083,0.44543179869651794,0.2244211733341217,-0.3542826771736145,0.5280652642250061,0.598202645778656,-0.18565188348293304,0.5460435748100281,0.4801986515522003,-0.26530444622039795,0.5586493015289307,0.40109747648239136,-0.3115009367465973,0.5618082284927368,0.3240055441856384,-0.34472861886024475,0.5809435844421387,0.653770923614502,-0.20587366819381714,0.6247754096984863,0.5984935760498047,-0.27328309416770935,0.6507797241210938,0.568916380405426,-0.3068872094154358,0.6659507751464844,0.5385717749595642,-0.33251190185546875
open,0.21890637278556824,0.7437983751296997,1.3502353013450374e-08,0.2955453097820282,0.7307343482971191,-0.057801831513643265,0.37239623069763184,0.6806278228759766,-0.10397487133741379,0.4384106695652008,0.6520681977272034,-0.14787393808364868,0.497791588306427,0.6528079509735107,-0.19487915933132172,0.32905110716819763,0.47460290789604187,-0.08519821614027023,0.37153202295303345,0.36102646589279175,-0.13007372617721558,0.3975229263305664,0.2941048741340637,-0.16393229365348816,0.4206778407096863,0.23534297943115234,-0.1884375363588333,0.27291831374168396,0.4488447606563568,-0.08858215808868408,0.2859232723712921,0.30715879797935486,-0.1249336525797844,0.2935653030872345,0.22301548719406128,-0.1569778323173523,0.29941245913505554,0.14940425753593445,-0.1850529909133911,0.2200034260749817,0.4567861258983612,-0.09733521938323975,0.21909447014331818,0.32652974128723145,-0.13084273040294647,0.22071854770183563,0.24232470989227295,-0.16346320509910583,0.22344113886356354,0.17174267768859863,-0.1895962357521057,0.17052020132541656,0.488211452960968,-0.11211061477661133,0.1426679790019989,0.3916628956794739,-0.13987021148204803,0.12498962879180908,0.32861799001693726,-0.1615985631942749,0.11246104538440704,0.2685734033584595,-0.18091197311878204
open,0.2206544578075409,0.6973743438720703,1.3748237215338577e-08,0.2980538606643677,0.6790192127227783,-0.05333399772644043,0.3738337457180023,0.6301923990249634,-0.09789592027664185,0.4395347833633423,0.6015834808349609,-0.14122632145881653,0.49736881256103516,0.6005054712295532,-0.18768078088760376,0.32647231221199036,0.4269179701805115,-0.0775299072265625,0.3647506535053253,0.31501778960227966,-0.11983206868171692,0.3864942491054535,0.24819277226924896,-0.15240417420864105,0.40451890230178833,0.18896809220314026,-0.17620742321014404,0.27018672227859497,0.4023321270942688,-0.0832500085234642,0.2813515365123749,0.26135730743408203,-0.11695431917905807,0.28655561804771423,0.1782090663909912,-0.1473732441663742,0.2894198000431061,0.10646876692771912,-0.17442870140075684,0.21713581681251526,0.41123807430267334,-0.09426945447921753,0.21350663900375366,0.2810048460960388,-0.12525375187397003,0.2138822376728058,0.19762012362480164,-0.15580295026302338,0.21544183790683746,0.1290518045425415,-0.18087273836135864,0.16739772260189056,0.44429728388786316,-0.11120734363794327,0.13878150284290314,0.3476880192756653,-0.13728243112564087,0.12121312320232391,0.2865033447742462,-0.15738055109977722,0.10859701037406921,0.22939322888851166,-0.17553354799747467
open,0.19973786175251007,0.8958823680877686,1.6017510873211904e-08,0.27324381470680237,0.8726956248283386,-0.060643043369054794,0.34434306621551514,0.8256084322929382,-0.11292719841003418,0.40699005126953125,0.8040983080863953,-0.16199684143066406,0.4580252468585968,0.8047251105308533,-0.21418017148971558,0.27183881402015686,0.6362324953079224,-0.10145947337150574,0.29620426893234253,0.5264668464660645,-0.15287932753562927,0.314139723777771,0.4607371687889099,-0.18989835679531097,0.3280491828918457,0.40273958444595337,-0.21580485999584198,0.2129490077495575,0.6183794736862183,-0.10533656924962997,0.20651790499687195,0.47908666729927063,-0.1486174613237381,0.20220915973186493,0.394015371799469,-0.18257766962051392,0.1955181062221527,0.3188241422176361,-0.21230445802211761,0.16172677278518677,0.6345363259315491,-0.1141437366604805,0.13905557990074158,0.5054895281791687,-0.15183581411838531,0.12716510891914368,0.42162618041038513,-0.1855792999267578,0.11773639917373657,0.35208967328071594,-0.21290406584739685,0.11714836955070496,0.6736171245574951,-0.1289253830909729,0.07298609614372253,0.5855519771575928,-0.15837441384792328,0.04254111647605896,0.5270023941993713,-0.18086348474025726,0.017257019877433777,0.4710802435874939,-0.20152534544467926
open,0.4290701746940613,0.922261655330658,1.6805630664862292e-08,0.5254228711128235,0.9038058519363403,-0.03684661537408829,0.6148146390914917,0.8559452891349792,-0.08145134150981903,0.686369776725769,0.8358374238014221,-0.12752526998519897,0.7488197088241577,0.8343709707260132,-0.17922697961330414,0.5687287449836731,0.688837468624115,-0.10228720307350159,0.623552680015564,0.5847312808036804,-0.16052904725074768,0.6601018905639648,0.5257002115249634,-0.2002691626548767,0.6956483125686646,0.46928441524505615,-0.2300841063261032,0.5127812623977661,0.6661806106567383,-0.1245075911283493,0.532696545124054,0.5255184173583984,-0.18120352923870087,0.5463877320289612,0.445959210395813,-0.21912860870361328,0.5611605644226074,0.3708745241165161,-0.2521314024925232,0.455802321434021,0.6808463335037231,-0.14865335822105408,0.450894832611084,0.5455774068832397,-0.20379246771335602,0.45312878489494324,0.46093133091926575,-0.24192863702774048,0.4604433476924896,0.3858133852481842,-0.27130985260009766,0.40040016174316406,0.7230585217475891,-0.17536184191703796,0.3622978627681732,0.635457456111908,-0.21929776668548584,0.33887767791748047,0.5743867754936218,-0.24522438645362854,0.3225846290588379,0.5137068033218384,-0.2676888406276703
open,0.6477215886116028,0.8899031281471252,1.1079048789497392e-08,0.7236748337745667,0.8686718940734863,-0.008002085611224174,0.7962153553962708,0.8210010528564453,-0.036022111773490906,0.8580261468887329,0.8017614483833313,-0.07141954451799393,0.9078466892242432,0.7888326644897461,-0.11202357709407806,0.7760359644889832,0.6517310738563538,-0.0456005334854126,0.8275641202926636,0.5545583963394165,-0.08738873153924942,0.8658578395843506,0.5022453665733337,-0.1177368015050888,0.9040294885635376,0.4575042128562927,-0.1417621225118637,0.7422828078269958,0.6387729048728943,-0.07819924503564835,0.7770426273345947,0.5082898139953613,-0.11914091557264328,0.8049679398536682,0.4295160472393036,-0.15098682045936584,0.8315325975418091,0.3595207929611206,-0.1786464899778366,0.7019590735435486,0.655863881111145,-0.11274312436580658,0.7194656729698181,0.53047776222229,-0.15381595492362976,0.7354731559753418,0.4532601833343506,-0.18490853905677795,0.7535134553909302,0.38205817341804504,-0.2088472843170166,0.658513069152832,0.6962353587150574,-0.1485687643289566,0.6491908431053162,0.6094139218330383,-0.18385234475135803,0.6423270106315613,0.5540226697921753,-0.20466460287570953,0.6383399367332458,0.5006780028343201,-0.22251029312610626
